dateParse,title,date1,date2,address,contact,categories,frequency,dates
29.01.2020,Taste of New Orleans Encore Symposium,20.01.2020,23.01.2020," Windsor Court Hotel, New Orleans, USA",nancy@escrnas.com,Conference ; Medical & Pharma,,
29.01.2020,IEI Winter Summit,20.01.2020,23.01.2020," Hyatt Regency Indian Wells, Palm Desert, USA",doug@instituteforedinnovation.com,Conference ; Education & Training,,
29.01.2020,NAHB International Builders' Show,21.01.2020,23.01.2020," Las Vegas Convention Center, Las Vegas, USA",NAHB@experient-inc.com,Trade Show  ; Building & ConstructionHome & Office,Annual,20.1.2015-22.1.2015; 22.1.2013-24.1.2013; 1.8.2001-11.2.2012; 1.12.2001-15.1.2011; 19.1.2010-22.1.2010; 20.1.2009-23.1.2009; 13.2.2008-16.2.2008
29.01.2020,Fashionista,21.01.2020,23.01.2020," Hotel Centre Point, Nagpur, India",fashionista@fashionistaindia.com,Trade Show  ; Apparel & ClothingFashion & Beauty,Quarterly,19.7.2019-21.7.2019; 1.12.2001-14.4.2019; 18.1.2019-20.1.2019; 1.2.2001-4.11.2018; 20.7.2018-22.7.2018; 13.4.2018-15.4.2018; 26.1.2018-28.1.2018; 13.10.2017-15.10.2017; 28.7.2017-30.7.2017; 14.4.2017-16.4.2017; 27.1.2017-29.1.2017; 21.10.2016-23.10.2016; 29.7.2016-31.7.2016; 1.11.2001-13.10.2013; 1.2.2001-4.8.2013; 1.12.2001-14.4.2013; 26.10.2012-28.10.2012; 1.10.2001-12.8.2012; 13.4.2012-15.4.2012; 21.10.2011-23.10.2011; 1.5.2001-7.8.2011; 22.4.2011-24.4.2011; 22.10.2010-24.10.2010; 13.8.2010-15.8.2010; 1.2.2001-4.10.2009; 24.4.2009-26.4.2009; 1.10.2001-12.10.2008
29.01.2020,Kitchen & Bath Industry Show,21.01.2020,23.01.2020," Las Vegas Convention Center, Las Vegas, USA",rebecca.corbett@emeraldexpo.com,Trade Show ; Home & Office,Annual,19.1.2016-21.1.2016; 20.1.2015-22.1.2015; 1.4.2001-6.2.2014; 19.4.2013-21.4.2013; 24.4.2012-26.4.2012; 26.4.2011-28.4.2011; 16.4.2010-18.4.2010; 30.4.2001-3.5.2009; 1.11.2001-13.4.2008
29.01.2020,Colombiatex of the Americas,21.01.2020,23.01.2020," Plaza Mayor,                         Medellín, Colombia",viviana.hincapie@inexmoda.org.co,Trade Show ; Apparel & Clothing,Annual,24.1.2017-26.1.2017; 26.1.2016-28.1.2016; 27.1.2015-29.1.2015; 21.1.2014-23.1.2014; 24.1.2013-25.1.2013; 24.1.2012-26.1.2012; 25.1.2011-27.1.2011; 27.1.2009-29.1.2009
29.01.2020,The Toy Fair,21.01.2020,23.01.2020," Olympia London, London, UK",Rebecca@btha.co.uk," Trade Show ; Baby, Kids & Maternity",Annual,24.1.2017-26.1.2017; 24.1.2016-26.1.2016; 20.1.2015-22.1.2015; 22.1.2014-24.1.2014; 21.1.2014-23.1.2014; 22.1.2013-24.1.2013; 24.1.2012-26.1.2012; 25.1.2011-27.1.2011; 26.1.2010-28.1.2010
29.01.2020,MAN New York,21.01.2020,23.01.2020," Spring Street Studios, New York, USA",exhibit@manwomanshows.com,Trade Show  ; Apparel & ClothingFashion & Beauty,Annual,23.7.2018-25.7.2018; 24.1.2017-26.1.2017; 1.10.2001-12.7.2016; 26.1.2016-28.1.2016; 20.7.2015-22.7.2015; 19.1.2015-21.1.2015
29.01.2020,Design & Construction Week,21.01.2020,23.01.2020," Las Vegas Convention Center, Las Vegas, USA",info@designandconstructionweek.com,Trade Show ; Building & Construction,Annual,
29.01.2020,Canadian Mineral Processing Conference,21.01.2020,23.01.2020," The Westin Ottawa, Ottawa, Canada",cmp.ab.nwt.nu@gmail.com,Conference ; Industrial Engineering,Annual,20.1.2015-22.1.2015
29.01.2020,CEO/CFO Conference,21.01.2020,23.01.2020," InterContinental Toronto Yorkville, Toronto, Canada",casl@wrdsb.on.ca,Conference  ; Business ServicesEducation & Training,Annual,
29.01.2020,Natpe Miami Forum,21.01.2020,23.01.2020," Fontainebleau Miami Beach, Miami Beach, USA",jpbommel@natpe.org,Conference  ; Business ServicesEducation & Training,Annual,17.1.2017-19.1.2017; 19.1.2016-21.1.2016; 20.1.2015-22.1.2015; 27.1.2014-29.1.2014; 28.1.2013-30.1.2013; 23.1.2012-25.1.2012
29.01.2020,BIGGA Turf Management Exhibition,21.01.2020,23.01.2020," Harrogate Convention Centre, Harrogate, UK",info@bigga.co.uk,Trade Show  ; Business ServicesEducation & Training,Annual,17.1.2017-19.1.2017; 19.1.2016-21.1.2016; 20.1.2015-22.1.2015; 21.1.2014-23.1.2014; 22.1.2013-24.1.2013
29.01.2020,South Dakota Governor's Conference on Tourism,21.01.2020,23.01.2020," Ramkota Hotel, Pierre, USA",sdinfo@state.sd.us,Conference  ; Travel & TourismBusiness Services,Annual,16.1.2018-18.1.2018; 17.1.2017-19.1.2017; 19.1.2016-21.1.2016; 20.1.2015-22.1.2015
29.01.2020,Airfinance Conference Dublin,21.01.2020,23.01.2020," The Convention Centre Dublin (The CCD), Dublin, Ireland",registrations@euromoneyplc.com,Conference  ; Auto & AutomotiveBanking & Finance,Annual,22.1.2013-24.1.2013
29.01.2020,Gaudeamus Prague,21.01.2020,23.01.2020," PVA EXPO PRAHA, Prague, Czech Republic",info@gaudeamus.cz,Trade Show  ; Medical & PharmaEducation & Training,Annual,25.1.2017-26.1.2017; 26.1.2016-27.1.2016; 27.1.2015-28.1.2015; 28.1.2014-29.1.2014; 29.1.2013-30.1.2013; 30.10.2001-2.11.2012; 1.1.2001-4.11.2011; 25.1.2011-26.1.2011; 1.2.2001-5.11.2010; 20.10.2009-23.10.2009; 21.10.2001-24.11.2008
29.01.2020,Swiss Plastics,21.01.2020,23.01.2020," Messe Luzern AG, Lucerne, Switzerland",daniela.zurflueh@messeluzern.ch,Trade Show ; Industrial Engineering,Monthly,21.1.2014-23.1.2014
29.01.2020,"ACEEE Conference on Health, Environment and Energy",21.01.2020,23.01.2020," Hyatt Centric French Quarter New Orleans, New Orleans, USA",aceee.news@gmail.com," Conference  ; Environment & WasteWellness, Health & Fitness",Annual,
29.01.2020,Washington Oregon Potato Conference,21.01.2020,23.01.2020," Three Rivers Convention Center,                         Kennewick, USA",btucker@potatoes.com,Conference ; Agriculture & Forestry,Annual,24.1.2017-26.1.2017; 28.1.2014-30.1.2014
29.01.2020,Python for scientists and engineeers,21.01.2020,23.01.2020," Python Academy GmbH & Co. KG,                         Leipzig, Germany",info@python-academy.de,Conference  ; Education & TrainingIT & Technology,Quarterly,21.1.2019-23.1.2019; 15.10.2018-17.10.2018; 15.1.2018-17.1.2018; 16.1.2017-18.1.2017; 14.1.2016-16.1.2016; 15.1.2015-17.1.2015
29.01.2020,Urbest Metz Expo,21.01.2020,23.01.2020," Metz Events,                         Metz, France",florence.noel@metz-expo.com,Trade Show ; Business Services,Annual,23.1.2018-25.1.2018; 22.1.2013-24.1.2013; 26.1.2010-28.1.2010
29.01.2020,NMHC Annual Meeting,21.01.2020,23.01.2020," Hilton Orlando Bonnet Creek, Orlando, USA",,Conference  ; Building & ConstructionHome & Office,Biennial,
29.01.2020,Chem/Petrochem and Refinery Asset Reliability,21.01.2020,23.01.2020," Hotel ICON, Autograph Collection, Houston, USA",MeliniH@marcusevanscy.com,Conference ; Power & Energy,Annual,1.10.2001-12.1.2017; 13.1.2016-14.1.2016; 23.1.2013-24.1.2013
29.01.2020,Annual Instrumentation and Automation Symposium,21.01.2020,23.01.2020," Memorial Student Center, College Station, USA",val-green@tamu.edu,Conference ; Industrial Engineering,Annual,23.1.2018-25.1.2018; 26.1.2016-28.1.2016
29.01.2020,Pega Training,4.01.2020,24.01.2020," Appmajix Technologies Pvt Ltd, Hyderabad, India",srinupk789@gmail.com,Conference ; Education & Training,Weekly,
29.01.2020,Japan Integrated Healthcare Conference,19.01.2020,24.01.2020," Rusutsu Resort, Sapporo, Japan",crystal@skijapan.com," Conference ; Wellness, Health & Fitness",Annual,21.1.2018-26.1.2018
29.01.2020,Pharmacom,19.01.2020,24.01.2020," congress Schladming, Schladming, Austria",tanja@schladming.com,Trade Show ; Medical & Pharma,Annual,15.1.2017-20.1.2017; 17.1.2016-22.1.2016; 18.1.2015-23.1.2015
29.01.2020,Genomics and Clinical Microbiology Conference,19.01.2020,24.01.2020," Wellcome Genome Campus Conference Centre, Hinxton, UK",advancedcourses@wellcomegenomecampus.org,Conference ; Medical & Pharma,Annual,21.1.2018-26.1.2018; 19.1.2014-24.1.2014
29.01.2020,Gordon Research Conference & Seminar Origins of Life,19.01.2020,24.01.2020," Hotel Galvez and Spa, Galveston, USA",privacy@grc.org,Conference  ; Medical & PharmaEducation & Training,Biennial,1.12.2001-17.1.2014
29.01.2020,Australasian Veterinary Student Conference,19.01.2020,24.01.2020," The University of Queensland - Gatton Campus, Gatton, Australia",avsc2020@gmail.com,Conference  ; Medical & PharmaAnimals & Pets,,
29.01.2020,"Annual Symposium: Clinical Update in Anesthesiology, Surgery and Perioperative Medicine",19.01.2020,24.01.2020," St. Kitts Marriott Resort & The Royal Beach Casino, Saint Kitts and Nevis,Saint Kitts & Nevis",erap-support@mssm.edu,Conference ; Medical & Pharma,Once in 5 years,
29.01.2020,Farm Futures Xchange,19.01.2020,24.01.2020,"Cape Coral, USA",lskoyen@verticalxchange.com,Conference ; Agriculture & Forestry,,
29.01.2020,Leadership Management: The Tactics of Leadership Practices,20.01.2020,24.01.2020,"London, UK",cs@tmcgb.com,Conference  ; Business ServicesEducation & Training,Quarterly,1.8.2001-12.7.2019; 17.6.2019-21.6.2019; 25.3.2019-29.3.2019; 21.1.2019-25.1.2019; 15.10.2018-19.10.2018; 27.8.2018-31.8.2018; 1.9.2001-13.7.2018; 1.9.2001-13.4.2018; 1.5.2001-9.3.2018; 15.1.2018-19.1.2018; 1.11.2001-15.9.2017; 28.8.2001-1.9.2017; 17.7.2017-21.7.2017; 27.2.2001-3.3.2017; 24.10.2016-28.10.2016; 1.1.2001-5.8.2016; 28.3.2001-1.4.2016; 1.10.2001-14.8.2015; 23.3.2015-27.3.2015; 13.10.2014-17.10.2014
29.01.2020,Decoestylo Expo,20.01.2020,24.01.2020," World Trade Center Mexico City, Mexico City, Mexico",ines.goncalves@prysmgroup.co.uk,Trade Show ; Arts & Crafts,Bi-annual,23.7.2018-27.7.2018; 15.1.2018-19.1.2018; 24.7.2017-28.7.2017; 16.1.2017-20.1.2017; 25.7.2016-29.7.2016; 18.1.2016-22.1.2016; 27.7.2015-31.7.2015; 19.1.2015-23.1.2015; 28.7.2001-1.8.2014; 20.1.2014-24.1.2014; 29.7.2001-2.8.2013
29.01.2020,Executive Mini-MBA in Oil and Gas Management,20.01.2020,24.01.2020,"London, UK",,Conference  ; Business ServicesPower & Energy,Annual,15.10.2018-19.10.2018; 16.7.2018-20.7.2018; 15.1.2018-19.1.2018; 1.4.2001-8.12.2017; 21.8.2017-25.8.2017; 17.7.2017-21.7.2017; 15.5.2017-19.5.2017; 13.3.2017-17.3.2017; 16.1.2017-20.1.2017; 19.12.2016-23.12.2016; 24.10.2016-28.10.2016; 30.5.2001-3.6.2016; 25.1.2016-29.1.2016; 24.8.2015-28.8.2015; 23.3.2015-27.3.2015; 1.3.2001-7.11.2014
29.01.2020,Introduction to Tropical Agriculture Development,20.01.2020,24.01.2020," ECHO Global Farm,                         Fort Myers, USA",conference@echonet.org,Conference ; Agriculture & Forestry,Quarterly,
29.01.2020,Peptalk,20.01.2020,24.01.2020," Hilton San Diego Bayfront, San Diego, USA",chi@healthtech.com,Conference ; Science & Research,Annual,1.9.2001-13.1.2017; 18.1.2016-22.1.2016; 19.1.2015-23.1.2015
29.01.2020,Training on Monitoring and Evaluation for Agriculture and Rural Development,20.01.2020,24.01.2020," TRV Office Plaza, Nairobi, Kenya",info@devimpactinstitute.com,Conference  ; Agriculture & ForestryEducation & Training,Monthly,
29.01.2020,Nigeria Australia Business Excellence Awards,20.01.2020,24.01.2020," Edo State Liaison Office, Abuja, Nigeria",businnigeriaaustraliabusiness@gmail.com,Conference ; Business Services,Annual,
29.01.2020,Cluster,20.01.2020,24.01.2020," Hotel Las Dunas, Ica, Peru",jnchamorror@gmail.com,Conference ; Medical & Pharma,One-time,
29.01.2020,Winter School on Network Optimization,20.01.2020,24.01.2020," Hotel Estoril Eden, Cascais, Portugal",mdfonseca@fc.ul.pt,Conference ; Education & Training,Annual,15.1.2018-19.1.2018
29.01.2020,Russia House,20.01.2020,24.01.2020," Davos, Switzerland",davos@roscongress.org,Conference ; Business Services,Annual,
29.01.2020,Data Collection and Processing using CSPro,20.01.2020,24.01.2020," Fahari Palace Serviced Apartments, Nairobi, Kenya",training@fineresultsresearch.org,Conference ; Science & Research,Monthly,
29.01.2020,Euro Finance Group Davos,20.01.2020,24.01.2020," Steigenberger Grandhotel Belvédère, Davos,                         Davos, Switzerland",eurofinance@dfv.de,Conference ; Banking & Finance,,
29.01.2020,IHE North American Connectathon Conference,20.01.2020,24.01.2020,"Cleveland, USA",iheusa@himss.org,Conference  ; Medical & PharmaBusiness Services,Annual,15.1.2018-19.1.2018; 23.1.2017-27.1.2017; 25.1.2016-29.1.2016
29.01.2020,International Conference and School on Observing the First Billion Years of the Universe Using Next Generation Telescopes,20.01.2020,24.01.2020," IIT Indore New campus, Indore, India",firstbillion.iiti@gmail.com,Conference  ; Science & ResearchEducation & Training,,
29.01.2020,CannaTech Davos,20.01.2020,24.01.2020," Davos, Switzerland",carey@israel-cannabis.com,Trade Show ; IT & Technology,,
29.01.2020,Training on Database Design and Development for Researchers Course,20.01.2020,24.01.2020," Indepth Research Services, Nairobi, Kenya",simon@indepthresearch.co.ke,Conference  ; Science & ResearchEducation & Training,Quarterly,
29.01.2020,GFMD Summit Meeting,20.01.2020,24.01.2020," Convention Bureau of Quito, Quito,                        Ecuador",support.unit@gfmd.org,Conference ; Education & Training,Quarterly,
29.01.2020,International Conference on Current Trends in Theory and Practice of Computer Science,20.01.2020,24.01.2020," Atlantica Miramare Beach Hotel, Limassol,                        Cyprus",george@cs.ucy.ac.cy,Conference ; IT & Technology,Annual,
29.01.2020,EuroLag,20.01.2020,24.01.2020," Scuola Grande di San Marco, Venice, Italy",eurolag2020@arzanadv.it,Conference  ; Science & ResearchEnvironment & Waste,,
29.01.2020,Big Sky Conference,20.01.2020,24.01.2020," Big Sky Resort, Big Sky, USA",brandy@ndafp.org,Conference ; Medical & Pharma,,
29.01.2020,SNIA Members Symposium,20.01.2020,24.01.2020," Hyatt Regency Santa Clara, Santa Clara, USA",speak@snia.org,Conference ; IT & Technology,Annual,22.1.2018-25.1.2018; 17.1.2017-20.1.2017; 19.1.2016-22.1.2016
29.01.2020,LATOKEN Blockchain Economic Forum,20.01.2020,24.01.2020," Alterszentrum Guggerbach,                         Davos, Switzerland",pr@latoken.com,Conference  ; Banking & FinanceIT & Technology,,
29.01.2020,International Conference on Quantum Simulation and Quantum Walks,20.01.2020,24.01.2020," international Center of Mathematical Meetings, Marseille, France",svareilles@cirm-math.fr,Conference  ; Science & ResearchIT & Technology,,
29.01.2020,Latin-American Symposium on Nuclear Physics and Applications,20.01.2020,24.01.2020," CICANUM, San Pedro,                        Costa Rica",LASNPA2020@ucr.ac.cr,Conference ; Science & Research,,
29.01.2020,International Association of Government Officials Conference,20.01.2020,24.01.2020,"Isle of Palms, USA",info@iaogo.org,Conference ; Education & Training,,
29.01.2020,SHOT Show,21.01.2020,24.01.2020," Sands Expo & Convention Center, Las Vegas, USA",regmgr@shot.convexx.com,Trade Show ; Security & Defense,Annual,17.1.2017-20.1.2017; 19.1.2016-22.1.2016; 20.1.2015-23.1.2015; 15.1.2013-18.1.2013; 17.1.2012-20.1.2012; 18.1.2011-21.1.2011; 19.1.2010-22.1.2010; 1.2.2001-5.2.2008
29.01.2020,PGA Merchandise Show,21.01.2020,24.01.2020," Orange County Convention Center, Orlando, USA",kscott@reedexpo.com,Trade Show ; Business Services,Annual,25.1.2017-27.1.2017; 26.1.2016-29.1.2016; 20.1.2015-23.1.2015
29.01.2020,IF Wedding Fashion,21.01.2020,24.01.2020," Fuar Izmir, Izmir, Turkey",pelin.gurcun@izmirfair.com.tr,Trade Show  ; Apparel & ClothingFashion & Beauty,Annual,16.2.2011-19.2.2011; 21.2.2010-24.2.2010; 22.2.2009-25.2.2009; 17.2.2008-19.2.2008
29.01.2020,World Economic Forum Annual Meeting,21.01.2020,24.01.2020," Davos, Switzerland",openforum@weforum.org,Conference  ; Science & ResearchBusiness Services,Annual,17.1.2017-20.1.2017; 20.1.2016-23.1.2016; 21.1.2015-24.1.2015; 22.1.2014-25.1.2014; 23.1.2013-27.1.2013
29.01.2020,LEATHER AND SHOES,21.01.2020,24.01.2020," International Exhibition Centre, Kiev, Ukraine",office@artexpo.ua,Trade Show  ; Apparel & ClothingFashion & Beauty,Bi-annual,17.7.2018-20.7.2018; 23.1.2018-26.1.2018; 25.7.2017-28.7.2017; 23.7.2013-26.7.2013; 22.1.2013-25.1.2013; 17.7.2012-20.7.2012; 24.1.2012-27.1.2012; 19.7.2011-22.7.2011; 25.1.2011-28.1.2011; 20.7.2010-23.7.2010; 26.1.2010-29.1.2010; 21.7.2009-24.7.2009; 27.1.2009-30.1.2009; 22.7.2008-25.7.2008; 22.1.2008-25.1.2008
29.01.2020,THIMUN Qatar Conference,21.01.2020,24.01.2020," Qatar National Convention Centre, Ar-Rayyan, Qatar",thimunqatar@qf.org.qa,Conference ; Education & Training,Annual,24.1.2017-27.1.2017; 26.1.2016-29.1.2016; 1.3.2001-6.2.2015
29.01.2020,Precision Medicine World Conference,21.01.2020,24.01.2020," Santa Clara Convention Center, Santa Clara, USA",team@pmwcintl.com,Conference ; Medical & Pharma,Annual,24.1.2017-27.1.2017; 24.1.2016-27.1.2016; 26.1.2015-28.1.2015; 26.1.2015-28.1.2015; 27.1.2014-28.1.2014
29.01.2020,The World Stem Cell Summit,21.01.2020,24.01.2020," Hyatt Regency Miami, Miami, USA",info@theicrd.org," Conference  ; Education & TrainingWellness, Health & Fitness",Annual,
29.01.2020,Private Placements Industry Forum,21.01.2020,24.01.2020," 1 Hotel South Beach, Miami Beach, USA",headoffice@informa.com,Conference  ; Education & TrainingBanking & Finance,Annual,19.1.2016-22.1.2016; 27.1.2015-29.1.2015; 29.1.2014-31.1.2014
29.01.2020,Zaragoza Furniture Exhibition,21.01.2020,24.01.2020," Feria de Zaragoza, Zaragoza, Spain",info@feriazaragoza.com,Trade Show ; Home & Office,Biennial,19.1.2012-22.1.2012
29.01.2020,International Electronics Recycling Congress,21.01.2020,24.01.2020," Salzburg Congress, Salzburg, Austria",info@icm.ch,Conference ; Electric & Electronics,Annual,16.1.2013-18.1.2013
29.01.2020,Middle School Model United Nations Conference,21.01.2020,24.01.2020," United Nations, Nairobi, Kenya",ideja.eamun@gmail.com,Conference ; Education & Training,,
29.01.2020,Nortec,21.01.2020,24.01.2020," Hamburg Messe und Congress GmbH, Hamburg, Germany",info@hamburg-messe.de,Trade Show ; Industrial Engineering,Biennial,26.1.2016-29.1.2016; 25.1.2012-28.1.2012; 27.1.2010-30.1.2010; 23.1.2008-26.1.2008
29.01.2020,Construction & Architecture,21.01.2020,24.01.2020," Siberia International Exhibition and Business Center, Krasnoyarsk, Russia",artem@krasfair.ru,Trade Show ; Building & Construction,Annual,23.1.2018-26.1.2018; 24.1.2017-27.1.2017; 19.1.2016-22.1.2016; 20.1.2015-23.1.2015
29.01.2020,International Hoof-Care Summit,21.01.2020,24.01.2020," Hilton Cincinnati Netherland Plaza, Cincinnati, USA",ihcs@americanfarriers.com,Conference  ; Medical & PharmaEducation & Training,Annual,28.1.2014-31.1.2014
29.01.2020,EFI Worldwide Users Conference,21.01.2020,24.01.2020," Wynn Las Vegas, Las Vegas, USA",eventsinfo@efi.com,Conference ; Business Services,Annual,17.1.2017-20.1.2017; 19.1.2016-22.1.2016; 21.1.2014-24.1.2014; 15.1.2013-18.1.2013
